cv_text,age,specialization,experience_years,num_skills,num_degrees,num_jobs,num_courses,label
"Name: Mark Vaughn
Email: emendoza@example.net
Age: 53
Experience: 2 years
Specialization: Biomedical Engineering

Degrees:
- PhD in Biomedical Engineering from Aguirre-Moreno

Skills:
- Python
- Device Design
- MATLAB
- Signal Processing

Work Experience:
- 2-year experience in Biomedical Engineering at Gibson, Evans and Smith for 2 years

Languages:
- Arabic (Fluent)
- Arabic (Beginner)
- Spanish (Beginner)

Courses:
",53,Biomedical Engineering,2,4,1,1,0,LOW
"Name: Michele Hopkins
Email: ashleeaguilar@example.org
Age: 31
Experience: 3 years
Specialization: Pharmacy

Degrees:
- Bachelor in Pharmacy from Kent-Washington

Skills:
- Project Management
- Python
- Communication

Work Experience:
- 3-year experience in Pharmacy at Gutierrez-Ward for 3 years

Languages:
- French (Beginner)

Courses:
- Course in Data Analysis
",31,Pharmacy,3,4,1,1,1,LOW
"Name: Jessica Goodman
Email: jesse45@example.org
Age: 40
Experience: 15 years
Specialization: Nursing

Degrees:
- Diploma in Mechanical Engineering from Ortiz-Li
- PhD in Nursing from King Inc
- Master in Nursing from Perez-Garza

Skills:
- Communication
- Project Management
- Python

Work Experience:
- 15-year experience in Nursing at Obrien PLC for 2 years
- 15-year experience in Nursing at Stark-Morris for 2 years
- 15-year experience in Nursing at Arias, Henson and Simmons for 3 years
- 15-year experience in Nursing at Pierce Ltd for 3 years

Languages:
- English (Fluent)

Courses:
- Course in Digital Marketing
- Course in Project Management
- Course in Machine Learning
- Course in AI
",40,Nursing,15,8,3,4,4,MEDIUM
"Name: Jeffrey Silva
Email: rubiozachary@example.org
Age: 23
Experience: 1 years
Specialization: Nursing

Degrees:
- PhD in Nursing from Orozco, Hammond and Jones

Skills:
- Project Management
- Communication
- Python

Work Experience:
- 1-year experience in Nursing at Woodward Inc for 1 years

Languages:
- Spanish (Intermediate)
- English (Fluent)
- French (Beginner)

Courses:
- Course in Project Management
",23,Nursing,1,3,1,1,1,MEDIUM
"Name: Joel Thompson
Email: robinmoore@example.org
Age: 51
Experience: 19 years
Specialization: Computer Science

Degrees:
- Master in Computer Science from Pope PLC
- Bachelor in Marketing from Brown-Knight

Skills:
- Java
- Networking
- Data Structures
- Algorithms
- Machine Learning
- C++
- Python

Work Experience:
- 19-year experience in Computer Science at Roberts Group for 1 years

Languages:
- Spanish (Beginner)
- Spanish (Fluent)
- Arabic (Advanced)

Courses:
- Course in Digital Marketing
- Course in Project Management
- Course in Machine Learning
- Course in AI
",51,Computer Science,19,8,2,1,4,MEDIUM
"Name: Jennifer Rasmussen
Email: john25@example.org
Age: 40
Experience: 1 years
Specialization: Business Administration

Degrees:
- Bachelor in Business Administration from Marquez, Lee and Schultz

Skills:
- Marketing
- HR Management
- Project Management

Work Experience:
- 1-year experience in Business Administration at Mitchell, Reid and Silva for 1 years

Languages:
- Spanish (Beginner)
- Spanish (Beginner)
- English (Fluent)

Courses:
",40,Business Administration,1,3,1,1,0,LOW
"Name: Lauren Mclaughlin
Email: moorekayla@example.com
Age: 25
Experience: 2 years
Specialization: Electrical Engineering

Degrees:
- Diploma in Electrical Engineering from Oliver PLC

Skills:
- Project Management
- Python
- Communication

Work Experience:
- 2-year experience in Electrical Engineering at Moore-Mathews for 2 years

Languages:
- French (Beginner)

Courses:
- Course in Data Analysis
",25,Electrical Engineering,2,5,1,1,1,HIGH
"Name: Sandra Johnson
Email: hendersonjonathan@example.net
Age: 49
Experience: 4 years
Specialization: Computer Science

Degrees:
- PhD in Computer Science from Morales, Carson and Hanna

Skills:
- Data Structures
- Machine Learning
- Java
- C++
- Networking
- Python
- Algorithms

Work Experience:
- 4-year experience in Computer Science at Davis LLC for 4 years

Languages:
- French (Fluent)

Courses:
- Course in AI
- Course in Machine Learning
",49,Computer Science,4,7,1,1,2,LOW
"Name: Maria Jordan
Email: nicolerowland@example.net
Age: 54
Experience: 32 years
Specialization: Human Resources

Degrees:
- PhD in Human Resources from Stevens-Stewart
- PhD in Human Resources from Burns-Bryant
- PhD in Industrial Engineering from Tran-Tucker

Skills:
- Communication
- Project Management
- Python

Work Experience:
- 32-year experience in Human Resources at Lopez PLC for 8 years
- 32-year experience in Human Resources at Warner-Blackburn for 5 years
- 32-year experience in Human Resources at Carter Ltd for 7 years

Languages:
- German (Fluent)

Courses:
- Course in Digital Marketing
- Course in Project Management
",54,Human Resources,32,8,3,3,2,MEDIUM
"Name: Daniel Wilson
Email: nelsonkimberly@example.org
Age: 26
Experience: 3 years
Specialization: Medicine

Degrees:
- Diploma in Business Administration from Love and Sons

Skills:
- Internal Medicine
- Surgery
- Dermatology

Work Experience:
- 3-year experience in Medicine at Garcia, Zimmerman and Burns for 1 years
- 3-year experience in Medicine at Mclaughlin-Hill for 1 years

Languages:
- German (Advanced)

Courses:
",26,Medicine,3,3,1,2,0,MEDIUM
"Name: Lauren Burch
Email: jesse97@example.com
Age: 55
Experience: 8 years
Specialization: Business Administration

Degrees:
- Master in Business Administration from Ho-Stephens

Skills:
- Project Management
- Business Analysis
- Strategic Planning
- HR Management
- Marketing

Work Experience:
- 8-year experience in Business Administration at Rocha and Sons for 4 years
- 8-year experience in Business Administration at Day, Sandoval and Bowers for 4 years

Languages:
- German (Intermediate)
- Arabic (Intermediate)

Courses:
",55,Business Administration,8,7,1,2,0,LOW
"Name: Sarah Welch
Email: jeffrey25@example.org
Age: 44
Experience: 2 years
Specialization: Pharmacy

Degrees:
- Master in Software Engineering from Beck, Mejia and Wolfe

Skills:
- Communication
- Python
- Project Management

Work Experience:
- 2-year experience in Pharmacy at Ewing Inc for 1 years

Languages:
- Arabic (Intermediate)
- Arabic (Intermediate)
- Arabic (Intermediate)

Courses:
",44,Pharmacy,2,5,1,1,0,LOW
"Name: Carmen Rowe
Email: collinsdennis@example.com
Age: 28
Experience: 0 years
Specialization: Computer Engineering

Degrees:
- Master in Computer Engineering from Berry-Leonard

Skills:
- C++
- VHDL
- Hardware Design

Work Experience:
- 0-year experience in Computer Engineering at Shepard Inc for 1 years

Languages:
- Spanish (Intermediate)
- English (Fluent)
- French (Intermediate)

Courses:
- Course in Project Management
",28,Computer Engineering,0,3,1,1,1,LOW
"Name: Jessica Wright
Email: donald80@example.net
Age: 40
Experience: 2 years
Specialization: Business Administration

Degrees:
- Master in Nursing from Smith, Rodriguez and Carroll

Skills:
- Strategic Planning
- HR Management
- Project Management
- Marketing
- Business Analysis

Work Experience:
- 2-year experience in Business Administration at Davis-Ramirez for 2 years

Languages:
- English (Fluent)
- Spanish (Fluent)

Courses:
",40,Business Administration,2,5,1,1,0,LOW
"Name: Laurie Reyes
Email: dpatton@example.com
Age: 52
Experience: 21 years
Specialization: Industrial Engineering

Degrees:
- Master in Industrial Engineering from Davis, Henson and Nicholson

Skills:
- Project Management
- Communication
- Python

Work Experience:
- 21-year experience in Industrial Engineering at Zavala, Baker and Wallace for 6 years
- 21-year experience in Industrial Engineering at Mccarthy, Jackson and Brown for 2 years
- 21-year experience in Industrial Engineering at Hernandez, Krause and Morrow for 2 years

Languages:
- French (Beginner)
- French (Advanced)
- German (Fluent)

Courses:
- Course in AI
- Course in Data Analysis
",52,Industrial Engineering,21,8,1,3,2,MEDIUM
"Name: Bradley Hess
Email: bowersjames@example.com
Age: 44
Experience: 11 years
Specialization: Business Administration

Degrees:
- PhD in Pharmacy from Willis Group
- Bachelor in Business Administration from Richard-Zamora

Skills:
- HR Management
- Project Management
- Business Analysis
- Marketing
- Strategic Planning

Work Experience:
- 11-year experience in Business Administration at Mcdaniel Inc for 2 years
- 11-year experience in Business Administration at Cohen-Bishop for 2 years
- 11-year experience in Business Administration at Buchanan-Mccoy for 2 years
- 11-year experience in Business Administration at Mayer, Compton and Webster for 2 years

Languages:
- Arabic (Fluent)

Courses:
",44,Business Administration,11,7,2,4,0,LOW
"Name: Christina Martin
Email: reyesjanet@example.org
Age: 29
Experience: 0 years
Specialization: Pharmacy

Degrees:
- Diploma in Pharmacy from Black and Sons

Skills:
- Python
- Project Management
- Communication

Work Experience:
- 0-year experience in Pharmacy at Nguyen LLC for 1 years

Languages:
- French (Intermediate)
- Spanish (Intermediate)
- German (Beginner)

Courses:
- Course in Project Management
",29,Pharmacy,0,3,1,1,1,LOW
"Name: Nathan Hamilton
Email: ryancook@example.net
Age: 47
Experience: 1 years
Specialization: Nursing

Degrees:
- Bachelor in Computer Engineering from Charles PLC

Skills:
- Project Management
- Communication
- Python

Work Experience:
- 1-year experience in Nursing at Jordan-Kelly for 1 years

Languages:
- English (Advanced)
- English (Beginner)
- Arabic (Advanced)

Courses:
",47,Nursing,1,3,1,1,0,LOW
"Name: Robert Ewing
Email: rebeccalynch@example.com
Age: 55
Experience: 11 years
Specialization: Biomedical Engineering

Degrees:
- Master in Biomedical Engineering from Williams-Roach

Skills:
- Medical Devices
- MATLAB
- Python
- Signal Processing
- Device Design

Work Experience:
- 11-year experience in Biomedical Engineering at Watson, Morales and Christensen for 1 years
- 11-year experience in Biomedical Engineering at Davila, Smith and Robinson for 2 years
- 11-year experience in Biomedical Engineering at Lewis LLC for 1 years
- 11-year experience in Biomedical Engineering at Hill-Ramos for 1 years

Languages:
- German (Advanced)
- English (Intermediate)

Courses:
",55,Biomedical Engineering,11,6,1,4,0,LOW
"Name: Douglas Farley
Email: kellycraig@example.org
Age: 50
Experience: 19 years
Specialization: Business Administration

Degrees:
- Master in Business Administration from Barnes-Meyer
- Diploma in Business Administration from Martinez, Jackson and Simpson
- PhD in Business Administration from Reid-Smith

Skills:
- HR Management
- Strategic Planning
- Project Management
- Marketing
- Business Analysis

Work Experience:
- 19-year experience in Business Administration at Mitchell-Massey for 2 years
- 19-year experience in Business Administration at Lee PLC for 8 years

Languages:
- Arabic (Intermediate)
- German (Intermediate)
- German (Advanced)

Courses:
- Course in Project Management
- Course in Machine Learning
- Course in Digital Marketing
",50,Business Administration,19,8,3,2,3,MEDIUM
"Name: Bradley Anderson
Email: brandonleblanc@example.com
Age: 44
Experience: 6 years
Specialization: Medicine

Degrees:
- Master in Medicine from Rios, Horton and Byrd
- Bachelor in Medicine from Hayes Group

Skills:
- Cardiology
- Dermatology
- Diagnosis

Work Experience:
- 6-year experience in Medicine at Nelson-Sanchez for 2 years

Languages:
- Spanish (Advanced)
- English (Beginner)
- French (Intermediate)

Courses:
- Course in AI
- Course in Project Management
",44,Medicine,6,3,2,1,2,LOW
"Name: Hannah Morgan
Email: douglasspencer@example.com
Age: 42
Experience: 7 years
Specialization: Accounting

Degrees:
- Master in Accounting from Porter, Gray and Doyle
- PhD in Marketing from Olson PLC

Skills:
- Financial Analysis
- Financial Accounting
- Auditing
- Accounting Software
- Taxation

Work Experience:
- 7-year experience in Accounting at Keller Inc for 1 years
- 7-year experience in Accounting at Hanson, Holt and Adams for 2 years
- 7-year experience in Accounting at Gilbert Inc for 1 years

Languages:
- Arabic (Beginner)
- German (Intermediate)
- German (Intermediate)

Courses:
- Course in Digital Marketing
",42,Accounting,7,8,2,3,1,LOW
"Name: Alfred Mendoza
Email: virginia37@example.com
Age: 36
Experience: 8 years
Specialization: Business Administration

Degrees:
- PhD in Business Administration from Wells, Crawford and Le
- PhD in Business Administration from Holloway PLC

Skills:
- Project Management
- HR Management
- Marketing
- Strategic Planning
- Business Analysis

Work Experience:
- 8-year experience in Business Administration at Stevens, Brewer and Brown for 2 years
- 8-year experience in Business Administration at Costa Group for 1 years
- 8-year experience in Business Administration at Salas LLC for 2 years

Languages:
- French (Intermediate)
- Arabic (Intermediate)

Courses:
- Course in AI
- Course in Data Analysis
- Course in Project Management
",36,Business Administration,8,7,2,3,3,MEDIUM
"Name: Kristopher Rogers
Email: dsampson@example.net
Age: 52
Experience: 14 years
Specialization: Industrial Engineering

Degrees:
- PhD in Industrial Engineering from Lopez Group
- Bachelor in Marketing from Anderson, Fitzgerald and Cummings
- Bachelor in Software Engineering from Friedman-Turner

Skills:
- Python
- Project Management
- Communication

Work Experience:
- 14-year experience in Industrial Engineering at Garcia-Young for 4 years
- 14-year experience in Industrial Engineering at Brandt-Alexander for 1 years
- 14-year experience in Industrial Engineering at Walters LLC for 3 years

Languages:
- French (Beginner)

Courses:
- Course in Project Management
",52,Industrial Engineering,14,8,3,3,1,LOW
"Name: Anita Fischer
Email: fmiller@example.com
Age: 46
Experience: 2 years
Specialization: Computer Science

Degrees:
- PhD in Computer Science from Rich, Sims and Brown

Skills:
- C++
- Networking
- Algorithms
- Java

Work Experience:
- 2-year experience in Computer Science at Wilson, Caldwell and Garrett for 2 years

Languages:
- German (Beginner)
- English (Intermediate)

Courses:
",46,Computer Science,2,4,1,1,0,LOW
"Name: Douglas Hart
Email: nielsenjeffrey@example.com
Age: 53
Experience: 0 years
Specialization: Software Engineering

Degrees:
- Bachelor in Software Engineering from Carroll PLC

Skills:
- Git
- AWS
- C++

Work Experience:
- 0-year experience in Software Engineering at Vaughn, Jones and Sanchez for 1 years

Languages:
- German (Advanced)
- English (Beginner)

Courses:
",53,Software Engineering,0,3,1,1,0,LOW
"Name: David Cowan
Email: parkerrichard@example.com
Age: 43
Experience: 4 years
Specialization: Marketing

Degrees:
- Bachelor in Marketing from Baker, Powell and Willis

Skills:
- Python
- Project Management
- Communication

Work Experience:
- 4-year experience in Marketing at Reynolds, Pittman and Harris for 1 years

Languages:
- Spanish (Advanced)
- English (Advanced)
- Spanish (Advanced)

Courses:
- Course in Digital Marketing
",43,Marketing,4,4,1,1,1,LOW
